13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368727438000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368727977000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368728053000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368728596000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368749883000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368750486000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368751090000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368751694000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368751779000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368752382000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368753038000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368753643000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368754246000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368754850000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368755454000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368756057000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368756661000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368757265000
13011,48.835405713,2.35821834503,True,False,OPEN,15,0,15,1368757328000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368722117000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368722565000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368722779000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368722808000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368723049000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368723244000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368723502000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368724043000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368734817000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368735067000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368738369000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368738973000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368739255000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368739859000
13011,48.835405713,2.35821834503,True,False,OPEN,15,10,5,1368740907000
13011,48.835405713,2.35821834503,True,False,OPEN,15,11,4,1368721548000
13011,48.835405713,2.35821834503,True,False,OPEN,15,11,4,1368722227000
13011,48.835405713,2.35821834503,True,False,OPEN,15,11,4,1368723180000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368725827000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368726295000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368726899000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368727034000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368727108000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368727333000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368727629000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368728543000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368728613000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368729218000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368729322000
13011,48.835405713,2.35821834503,True,False,OPEN,15,11,4,1368735421000
13011,48.835405713,2.35821834503,True,False,OPEN,15,11,4,1368735505000
13011,48.835405713,2.35821834503,True,False,OPEN,15,11,4,1368736109000
13011,48.835405713,2.35821834503,True,False,OPEN,15,11,4,1368738166000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368748849000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368749453000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368757345000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368757949000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368758545000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368759149000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368759753000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368760357000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368760961000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368761410000
13011,48.835405713,2.35821834503,True,False,OPEN,15,1,14,1368767713000
13011,48.835405713,2.35821834503,True,False,OPEN,15,12,3,1368721412000
13011,48.835405713,2.35821834503,True,False,OPEN,15,12,3,1368721852000
13011,48.835405713,2.35821834503,True,False,OPEN,15,12,3,1368735502000
13011,48.835405713,2.35821834503,True,False,OPEN,15,12,3,1368736456000
13011,48.835405713,2.35821834503,True,False,OPEN,15,12,3,1368736514000
13011,48.835405713,2.35821834503,True,False,OPEN,15,12,3,1368736941000
13011,48.835405713,2.35821834503,True,False,OPEN,15,12,3,1368737686000
13011,48.835405713,2.35821834503,True,False,OPEN,15,12,3,1368738092000
13011,48.835405713,2.35821834503,True,False,OPEN,15,13,2,1368721049000
13011,48.835405713,2.35821834503,True,False,OPEN,15,13,2,1368737581000
13011,48.835405713,2.35821834503,True,False,OPEN,15,13,2,1368737946000
13011,48.835405713,2.35821834503,True,False,OPEN,15,14,1,1368719591000
13011,48.835405713,2.35821834503,True,False,OPEN,15,14,1,1368720195000
13011,48.835405713,2.35821834503,True,False,OPEN,15,14,1,1368720694000
13011,48.835405713,2.35821834503,True,False,OPEN,15,14,1,1368720978000
13011,48.835405713,2.35821834503,True,False,OPEN,15,14,1,1368736953000
13011,48.835405713,2.35821834503,True,False,OPEN,15,15,0,1368720674000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368725353000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368725521000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368725929000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368727050000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368727219000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368727350000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368731276000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368747855000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368748458000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368758388000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368758542000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368761426000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368762030000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368762635000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368763239000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368763843000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368764447000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368765050000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368765565000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368766168000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368766772000
13011,48.835405713,2.35821834503,True,False,OPEN,15,2,13,1368767377000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368729351000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368729955000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368730260000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368730835000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368731502000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368745533000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368746137000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368746741000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368747345000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368765380000
13011,48.835405713,2.35821834503,True,False,OPEN,15,3,12,1368765563000
13011,48.835405713,2.35821834503,True,False,OPEN,15,4,11,1368725181000
13011,48.835405713,2.35821834503,True,False,OPEN,15,4,11,1368725243000
13011,48.835405713,2.35821834503,True,False,OPEN,15,4,11,1368730287000
13011,48.835405713,2.35821834503,True,False,OPEN,15,4,11,1368731597000
13011,48.835405713,2.35821834503,True,False,OPEN,15,4,11,1368745510000
13011,48.835405713,2.35821834503,True,False,OPEN,15,5,10,1368724459000
13011,48.835405713,2.35821834503,True,False,OPEN,15,5,10,1368725256000
13011,48.835405713,2.35821834503,True,False,OPEN,15,5,10,1368731724000
13011,48.835405713,2.35821834503,True,False,OPEN,15,5,10,1368731725000
13011,48.835405713,2.35821834503,True,False,OPEN,15,5,10,1368744336000
13011,48.835405713,2.35821834503,True,False,OPEN,15,5,10,1368744939000
13011,48.835405713,2.35821834503,True,False,OPEN,15,6,9,1368724337000
13011,48.835405713,2.35821834503,True,False,OPEN,15,6,9,1368724515000
13011,48.835405713,2.35821834503,True,False,OPEN,15,6,9,1368725119000
13011,48.835405713,2.35821834503,True,False,OPEN,15,6,9,1368732376000
13011,48.835405713,2.35821834503,True,False,OPEN,15,6,9,1368732438000
13011,48.835405713,2.35821834503,True,False,OPEN,15,6,9,1368741998000
13011,48.835405713,2.35821834503,True,False,OPEN,15,6,9,1368743279000
13011,48.835405713,2.35821834503,True,False,OPEN,15,6,9,1368743882000
13011,48.835405713,2.35821834503,True,False,OPEN,15,7,8,1368732449000
13011,48.835405713,2.35821834503,True,False,OPEN,15,7,8,1368741445000
13011,48.835405713,2.35821834503,True,False,OPEN,15,7,8,1368742209000
13011,48.835405713,2.35821834503,True,False,OPEN,15,7,8,1368743099000
13011,48.835405713,2.35821834503,True,False,OPEN,15,8,7,1368724122000
13011,48.835405713,2.35821834503,True,False,OPEN,15,8,7,1368732649000
13011,48.835405713,2.35821834503,True,False,OPEN,15,8,7,1368733258000
13011,48.835405713,2.35821834503,True,False,OPEN,15,8,7,1368741443000
13011,48.835405713,2.35821834503,True,False,OPEN,15,8,7,1368742398000
13011,48.835405713,2.35821834503,True,False,OPEN,15,8,7,1368742442000
13011,48.835405713,2.35821834503,True,False,OPEN,15,8,7,1368743047000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368723377000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368724046000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368733444000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368734048000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368734652000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368734988000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368739127000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368740341000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368740898000
13011,48.835405713,2.35821834503,True,False,OPEN,15,9,6,1368741225000
